"exp" "geneID"
"43349" 4.2891897297896 "LOC100506858"
"43385" 4.2891897297896 "ENST00000616660"
"43488" 4.2891897297896 "CASR"
"43640" 4.2891897297896 "TRNT1"
"43675" 4.2891897297896 "C2orf42"
"43702" 4.2891897297896 "THC2566752"
"43796" 4.2891897297896 "ENST00000504840"
"43655" 4.2891897297896 "ENST00000507220"
"43663" 4.2891897297896 "lnc-ALX1-2"
"43669" 4.2891897297896 "LOC101928227"
"43924" 4.2891897297896 "INCA1"
"43929" 4.2891897297896 "ENST00000431697"
"43953" 4.2891897297896 "lnc-NFE2L3-1"
"44088" 4.2891897297896 "OR4K5"
"44227" 4.2891897297896 "lnc-DBT-2"
"44253" 4.2891897297896 "lnc-IRX5-2"
"44287" 4.2891897297896 "SH3TC1"
"44282" 4.2891897297896 "ENST00000445631"
"44286" 4.2891897297896 "TBC1D22A-AS1"
"44549" 4.2891897297896 "lnc-GOLPH3-1"
"44563" 4.2891897297896 "LOC101928241"
"44526" 4.2891897297896 "CFAP126"
"44532" 4.2891897297896 "IQCF6"
"44829" 4.2891897297896 "THPO"
"45175" 4.2891897297896 "AK127999"
"45245" 4.2891897297896 "IRAK3"
"45329" 4.2891897297896 "GLB1L"
"45458" 4.2891897297896 "MYCNOS"
"45481" 4.2891897297896 "PRRG3"
"45443" 4.2891897297896 "ENST00000581626"
"45472" 4.2891897297896 "RD3"
"45526" 4.2891897297896 "lnc-RUNX1T1-4"
"45761" 4.2891897297896 "LOC100507140"
"45774" 4.2891897297896 "lnc-C9orf89-1"
"45821" 4.2891897297896 "NBPF7"
"45848" 4.2891897297896 "UBXN8"
"45787" 4.2891897297896 "HIST2H2BF"
"45835" 4.2891897297896 "SPRR4"
"45913" 4.2891897297896 "THC2550350"
"45926" 4.2891897297896 "PTPN14"
"46083" 4.2891897297896 "EMD"
"46121" 4.2891897297896 "lnc-CHSY1-3"
"46055" 4.2891897297896 "lnc-GSX2-1"
"46065" 4.2891897297896 "LINC01226"
"46067" 4.2891897297896 "GPAT2"
"46088" 4.2891897297896 "LIX1L"
"46359" 4.2891897297896 "CES5A"
"46397" 4.2891897297896 "ZNF217"
"46438" 4.2891897297896 "CEP250"
"46358" 4.2891897297896 "ANKRD63"
"46377" 4.2891897297896 "BRI3BP"
"46382" 4.2891897297896 "LYPD6"
"46433" 4.2891897297896 "CUX2"
"46558" 4.2891897297896 "CTAGE5"
"46639" 4.2891897297896 "CALCA"
"46634" 4.2891897297896 "ESYT2"
"46717" 4.2891897297896 "LOC102723895"
"46923" 4.2891897297896 "LOC101927460"
"46935" 4.2891897297896 "ENST00000505557"
"46970" 4.2891897297896 "FOPNL"
"46982" 4.2891897297896 "PRAMENP"
"47027" 4.2891897297896 "ENST00000551202"
"46960" 4.2891897297896 "ENST00000420710"
"47000" 4.2891897297896 "XLOC_l2_011407"
"47004" 4.2891897297896 "CLOCK"
"47169" 4.2891897297896 "ZBED3-AS1"
"47302" 4.2891897297896 "A_33_P3404116"
"47337" 4.2891897297896 "SNORA37"
"47358" 4.2891897297896 "HOXC8"
"47235" 4.2891897297896 "RPS28"
"47242" 4.2891897297896 "FBXL12"
"47353" 4.2891897297896 "lnc-FAM92B-3"
"47359" 4.2891897297896 "ENST00000505040"
"47545" 4.2891897297896 "ARFIP1"
"47559" 4.2891897297896 "TMEM132B"
"47579" 4.2891897297896 "LY6E"
"47572" 4.2891897297896 "LOC100131514"
"47598" 4.2891897297896 "SNORD89"
"47600" 4.2891897297896 "lnc-ACSBG1-1"
"47610" 4.2891897297896 "NFYC"
"47749" 4.2891897297896 "HTRA1"
"47839" 4.2891897297896 "ENST00000537269"
"47917" 4.2891897297896 "COL6A2"
"47929" 4.2891897297896 "TMEM175"
"47942" 4.2891897297896 "PRAC1"
"47868" 4.2891897297896 "lnc-ZBTB10-3"
"47898" 4.2891897297896 "IST1"
"47916" 4.2891897297896 "AKAP9"
"47922" 4.2891897297896 "THC2517090"
"48171" 4.2891897297896 "CTD-2201E9.1"
"48197" 4.2891897297896 "lnc-HNF1A-1"
"48201" 4.2891897297896 "XLOC_l2_003674"
"48336" 4.2891897297896 "LOC100507205"
"48462" 4.2891897297896 "A_33_P3233546"
"48479" 4.2891897297896 "LOC102723802"
"48513" 4.2891897297896 "SELK"
"48523" 4.2891897297896 "LINC00492"
"48529" 4.2891897297896 "PRSS8"
"48531" 4.2891897297896 "FLJ44715"
"48644" 4.2891897297896 "TTTY20"
"48477" 4.2891897297896 "DAPL1"
"48641" 4.2891897297896 "AK023887"
"48774" 4.2891897297896 "lnc-RHBDD1-1"
"48780" 4.2891897297896 "lnc-RMI1-6"
"48807" 4.2891897297896 "lnc-SRGAP3-1"
"49075" 4.2891897297896 "lnc-ZBTB2-3"
"49077" 4.2891897297896 "GBP3"
"49095" 4.2891897297896 "GPRIN3"
"49101" 4.2891897297896 "ENST00000427073"
"49107" 4.2891897297896 "LOC102723756"
"49113" 4.2891897297896 "H2AFY2"
"49136" 4.2891897297896 "GABRE"
"49069" 4.2891897297896 "ZNF316"
"49096" 4.2891897297896 "MNS1"
"49447" 4.2891897297896 "TMEM161B-AS1"
"49369" 4.2891897297896 "lnc-DHRS9-1"
"49975" 4.2891897297896 "KATNAL2"
"50008" 4.2891897297896 "CASC4"
"50050" 4.2891897297896 "A_33_P3320241"
"50060" 4.2891897297896 "ENST00000426023"
"50011" 4.2891897297896 "NP511100"
"50108" 4.2891897297896 "H19"
"50260" 4.2891897297896 "ENST00000562068"
"50283" 4.2891897297896 "FOSL1"
"50294" 4.2891897297896 "LOC101929272"
"50352" 4.2891897297896 "lnc-PDZD9-1"
"50602" 4.2891897297896 "ARNTL"
"50731" 4.2891897297896 "SNORD56B"
"50644" 4.2891897297896 "ENST00000420841"
"50695" 4.2891897297896 "AP1S3"
"50971" 4.2891897297896 "LSP1"
"51059" 4.2891897297896 "ABCA11P"
"50877" 4.2891897297896 "ENST00000505178"
"50948" 4.2891897297896 "SAMM50"
"50966" 4.2891897297896 "TRIM5"
"51179" 4.2891897297896 "A_33_P3408643"
"51196" 4.2891897297896 "ENST00000522228"
"51201" 4.2891897297896 "ANXA13"
"51259" 4.2891897297896 "lnc-RAD23B-1"
"51268" 4.2891897297896 "lnc-YES1-1"
"51288" 4.2891897297896 "ENST00000413993"
"51212" 4.2891897297896 "ENST00000555864"
"51214" 4.2891897297896 "LOC101928576"
"51243" 4.2891897297896 "lnc-TMEM17-2"
"51266" 4.2891897297896 "lnc-SETDB1-1"
"51271" 4.2891897297896 "ADAM21"
"51340" 4.2891897297896 "UPF1"
"51516" 4.2891897297896 "AK094379"
"51525" 4.2891897297896 "lnc-POLG-1"
"51585" 4.2891897297896 "LINC00898"
"51628" 4.2891897297896 "OLIG1"
"51488" 4.2891897297896 "A_33_P3337119"
"51515" 4.2891897297896 "ZNF568"
"51570" 4.2891897297896 "lnc-ZC3H12B-2"
"51596" 4.2891897297896 "EPHB2"
"51838" 4.2891897297896 "ZNF420"
"51804" 4.2891897297896 "A_33_P3241184"
"51821" 4.2891897297896 "XLOC_l2_010880"
"51870" 4.2891897297896 "lnc-CPXM2-2"
"52099" 4.2891897297896 "LINC01572"
"52131" 4.2891897297896 "LOC101927719"
"52144" 4.2891897297896 "lnc-C16orf58-5"
"52157" 4.2891897297896 "ENST00000452629"
"52165" 4.2891897297896 "LZTS2"
"52167" 4.2891897297896 "LOC389332"
"52198" 4.2891897297896 "ESRP1"
"52084" 4.2891897297896 "lnc-PGPEP1L-2"
"52120" 4.2891897297896 "LOC102725407"
"52137" 4.2891897297896 "LOC102659288"
"52143" 4.2891897297896 "ZNF766"
"52172" 4.2891897297896 "LOC100131564"
"52190" 4.2891897297896 "C5orf15"
"52216" 4.2891897297896 "ZNF25"
"52435" 4.2891897297896 "MUC16"
"52424" 4.2891897297896 "ABCC9"
"52446" 4.2891897297896 "TSGA10IP"
"52463" 4.2891897297896 "PPM1F"
"52465" 4.2891897297896 "DYRK1A"
"52775" 4.2891897297896 "FAM133B"
"52786" 4.2891897297896 "SAMD12"
"52788" 4.2891897297896 "CAPS"
"52790" 4.2891897297896 "APEX1"
"52823" 4.2891897297896 "WRAP53"
"52868" 4.2891897297896 "FAM157A"
"52711" 4.2891897297896 "lnc-SLC25A48-2"
"52715" 4.2891897297896 "ABCA5"
"52728" 4.2891897297896 "DEFB115"
"52766" 4.2891897297896 "lnc-GPR183-3"
"52777" 4.2891897297896 "lnc-CTAGE5-1"
"52791" 4.2891897297896 "LINC01146"
"53065" 4.2891897297896 "GCGR"
"53130" 4.2891897297896 "lnc-GPD2-2"
"53051" 4.2891897297896 "LOC101929382"
"53084" 4.2891897297896 "ZBED1"
"53102" 4.2891897297896 "LOC100130256"
"53310" 4.2891897297896 "LOC102724629"
"53367" 4.2891897297896 "ZNF274"
"53374" 4.2891897297896 "ZNF226"
"53396" 4.2891897297896 "IL17RA"
"53311" 4.2891897297896 "NOX1"
"53370" 4.2891897297896 "lnc-GRID1-1"
"53395" 4.2891897297896 "HOXA9"
"53402" 4.2891897297896 "A_33_P3215527"
"53656" 4.2891897297896 "ZP2"
"53687" 4.2891897297896 "XLOC_l2_005933"
"53694" 4.2891897297896 "A_33_P3417553"
"53942" 4.2891897297896 "LINC01516"
"53944" 4.2891897297896 "GRM7-AS3"
"53963" 4.2891897297896 "ENST00000435368"
"53975" 4.2891897297896 "TBC1D23"
"53979" 4.2891897297896 "lnc-SUCLG2-1"
"53985" 4.2891897297896 "ENST00000515358"
"54019" 4.2891897297896 "LINC01365"
"53952" 4.2891897297896 "NXPH4"
"53960" 4.2891897297896 "lnc-FAM98A-1"
"53966" 4.2891897297896 "NTHL1"
"53976" 4.2891897297896 "DNAJC14"
"53978" 4.2891897297896 "A_33_P3210975"
"54221" 4.2891897297896 "ENST00000328558"
"54226" 4.2891897297896 "FMO5"
"54227" 4.2891897297896 "NKX2-4"
"54232" 4.2891897297896 "lnc-DMRTA1-5"
"54271" 4.2891897297896 "DNER"
"54294" 4.2891897297896 "LOC100288884"
"54300" 4.2891897297896 "LOC403323"
"54324" 4.2891897297896 "SQLE"
"54245" 4.2891897297896 "LOC401320"
"54488" 4.2891897297896 "lnc-NOP56-1"
"54532" 4.2891897297896 "LINC00269"
"54542" 4.2891897297896 "lnc-MC3R-3"
"54546" 4.2891897297896 "SLC25A5-AS1"
"54560" 4.2891897297896 "ISCU"
"54562" 4.2891897297896 "RPL28"
"54573" 4.2891897297896 "ENST00000436084"
"54578" 4.2891897297896 "ENST00000513286"
"54585" 4.2891897297896 "LRRC25"
"54591" 4.2891897297896 "LOC389895"
"54599" 4.2891897297896 "lnc-LAMA2-1"
"54539" 4.2891897297896 "lnc-AP1S2-2"
"54563" 4.2891897297896 "ZNF507"
"54825" 4.2891897297896 "lnc-JMJD1C-2"
"54833" 4.2891897297896 "ZNF165"
"54858" 4.2891897297896 "ZCCHC9"
"54863" 4.2891897297896 "POLE"
"54867" 4.2891897297896 "lnc-EXOC6B-1"
"54824" 4.2891897297896 "lnc-DDX54-1"
"55123" 4.2891897297896 "LOC100506113"
"55062" 4.2891897297896 "BOLA3-AS1"
"55425" 4.2891897297896 "ZNF571-AS1"
"55389" 4.2891897297896 "LOC101929384"
"55422" 4.2891897297896 "ENST00000535721"
"55424" 4.2891897297896 "lnc-BATF3-2"
"55438" 4.2891897297896 "lnc-BICC1-1"
"55741" 4.2891897297896 "lnc-CA5A-3"
"56167" 4.2891897297896 "HAS2"
"56015" 4.2891897297896 "lnc-TNC-3"
"56366" 4.2891897297896 "lnc-COPZ2-1"
"56345" 4.2891897297896 "A_33_P3281728"
"56604" 4.2891897297896 "lnc-RP11-93B14.6.1-1"
"56622" 4.2891897297896 "USP17L1"
"56968" 4.2891897297896 "NFYB"
"56906" 4.2891897297896 "SDIM1"
"56990" 4.2891897297896 "lnc-ZIC1-1"
"57192" 4.2891897297896 "PEX6"
"57162" 4.2891897297896 "lnc-MBP-1"
"57199" 4.2891897297896 "SNED1"
"57498" 4.2891897297896 "CHDC2"
"57787" 4.2891897297896 "PAOX"
"57809" 4.2891897297896 "LOC574538"
"6447" 4.28047203095691 "DQ668359"
"6530" 4.28034198538578 "DQ459421"
"11376" 4.27659260277899 "DAD1"
"10256" 4.26554161651945 "DQ516777"
"7231" 4.24289158189227 "PLA2G4A"
"6653" 4.23912510985943 "DQ459412"
"9942" 4.23731457356527 "INCENP"
"8302" 4.23368669966631 "SMIM14"
"2516" 4.22619368582712 "SPON2"
"8674" 4.22359345731618 "HSPG2"
"9156" 4.22359345731618 "CLDN24"
"12789" 4.22359345731618 "PRR5"
"16420" 4.22359345731618 "NDUFC2"
"18854" 4.22359345731618 "VCY"
"19096" 4.22359345731618 "PCDHGA3"
"20458" 4.22359345731618 "GUCY1A3"
"21282" 4.22359345731618 "TSSC1"
"23166" 4.22359345731618 "KIAA1683"
"24315" 4.22359345731618 "KRTAP3-1"
"24374" 4.22359345731618 "lnc-LRRTM1-1"
"24639" 4.22359345731618 "BACE1"
"25304" 4.22359345731618 "lnc-AGPAT6-1"
"25827" 4.22359345731618 "XLOC_l2_003285"
"26795" 4.22359345731618 "XLOC_l2_010405"
"27674" 4.22359345731618 "MEF2C-AS1"
"28670" 4.22359345731618 "LOC102725126"
"28970" 4.22359345731618 "MYT1L-AS1"
"29511" 4.22359345731618 "NAALAD2"
"29601" 4.22359345731618 "FAM127C"
"29844" 4.22359345731618 "FAM138D"
"29910" 4.22359345731618 "FAM222A-AS1"
"29872" 4.22359345731618 "ACTN4"
"29943" 4.22359345731618 "LRRC72"
"30193" 4.22359345731618 "SHH"
"30204" 4.22359345731618 "HERC3"
"30221" 4.22359345731618 "lnc-SIK1-4"
"30498" 4.22359345731618 "lnc-ICOSLG-3"
"30517" 4.22359345731618 "ENST00000606102"
"30538" 4.22359345731618 "C2CD4A"
"30748" 4.22359345731618 "ENST00000616994"
"30827" 4.22359345731618 "ENST00000412811"
"30885" 4.22359345731618 "ENST00000390603"
"31667" 4.22359345731618 "FAM81B"
"31758" 4.22359345731618 "LOC100131347"
"31782" 4.22359345731618 "RBM8A"
"31692" 4.22359345731618 "LINC00094"
"31735" 4.22359345731618 "XLOC_l2_010751"
"31973" 4.22359345731618 "UBE2V2"
"31983" 4.22359345731618 "NYNRIN"
"32028" 4.22359345731618 "MRPS9"
"32267" 4.22359345731618 "lnc-SCUBE1-1"
"32297" 4.22359345731618 "lnc-RP11-116D17.1.1-6"
"32343" 4.22359345731618 "TCTN2"
"32239" 4.22359345731618 "lnc-ASMT-2"
"32301" 4.22359345731618 "lnc-RP11-1085N6.3.1-2"
"32325" 4.22359345731618 "LOC101927305"
"32555" 4.22359345731618 "ENST00000508977"
"32643" 4.22359345731618 "MLPH"
"32580" 4.22359345731618 "LOC100507477"
"32669" 4.22359345731618 "ACAD11"
"32673" 4.22359345731618 "ASF1A"
"32907" 4.22359345731618 "C10orf128"
"32800" 4.22359345731618 "LCORL"
"32817" 4.22359345731618 "WTH3DI"
"32835" 4.22359345731618 "TNFSF10"
"33212" 4.22359345731618 "EPB41L4A"
"33159" 4.22359345731618 "MKS1"
"33460" 4.22359345731618 "lnc-LYRM2-1"
"33500" 4.22359345731618 "lnc-HERC6-2"
"33588" 4.22359345731618 "ENST00000437598"
"33598" 4.22359345731618 "RNF7"
"33752" 4.22359345731618 "lnc-TMED5-1"
"33781" 4.22359345731618 "SMIM13"
"33722" 4.22359345731618 "ANKRD12"
"33755" 4.22359345731618 "lnc-TRIM62-1"
"33759" 4.22359345731618 "HUS1"
"33884" 4.22359345731618 "XLOC_l2_004640"
"34044" 4.22359345731618 "KLK3"
"34080" 4.22359345731618 "ZNF655"
"34152" 4.22359345731618 "RTL1"
"34370" 4.22359345731618 "STARD7-AS1"
"34381" 4.22359345731618 "lnc-AL360004.1-2"
"34656" 4.22359345731618 "lnc-KCNJ13-1"
"35675" 4.22359345731618 "lnc-HMBOX1-3"
"35555" 4.22359345731618 "NEK5"
"35886" 4.22359345731618 "lnc-AGPAT5-2"
"35875" 4.22359345731618 "RDH16"
"35921" 4.22359345731618 "FOXP4-AS1"
"36119" 4.22359345731618 "LOC101928331"
"36193" 4.22359345731618 "lnc-SPAG16-4"
"36477" 4.22359345731618 "NOD1"
"36774" 4.22359345731618 "GLYATL3"
"37067" 4.22359345731618 "lnc-PTPRZ1-3"
"37120" 4.22359345731618 "FAM162B"
"37085" 4.22359345731618 "lnc-SLC37A2-1"
"37401" 4.22359345731618 "lnc-HNF4G-1"
"37995" 4.22359345731618 "lnc-ALDH7A1-2"
"38003" 4.22359345731618 "XLOC_l2_003888"
"38526" 4.22359345731618 "lnc-INSC-2"
"38586" 4.22359345731618 "THC2596880"
"38610" 4.22359345731618 "ENST00000510938"
"38890" 4.22359345731618 "ENST00000543036"
"38995" 4.22359345731618 "UNC5D"
"38821" 4.22359345731618 "NAF1"
"38900" 4.22359345731618 "APCDD1L-AS1"
"39162" 4.22359345731618 "DDRGK1"
"39124" 4.22359345731618 "lnc-NBPF15-2"
"39441" 4.22359345731618 "CYTH4"
"39739" 4.22359345731618 "TRAK1"
"40425" 4.22359345731618 "GMDS"
"40669" 4.22359345731618 "TMEM180"
"41527" 4.22359345731618 "EDN3"
"41563" 4.22359345731618 "TST"
"41586" 4.22359345731618 "lnc-ACTL7A-2"
"41895" 4.22359345731618 "LINC01097"
"42125" 4.22359345731618 "ZNF775"
"42142" 4.22359345731618 "ENST00000560900"
"42181" 4.22359345731618 "lnc-IFI44-2"
"42187" 4.22359345731618 "GOLGA6A"
"42198" 4.22359345731618 "CD177336"
"42281" 4.22359345731618 "ANTXRLP1"
"42137" 4.22359345731618 "ENST00000550380"
"42155" 4.22359345731618 "DUOXA2"
"42477" 4.22359345731618 "PHKA1"
"42461" 4.22359345731618 "SLC25A48"
"42469" 4.22359345731618 "ENST00000423921"
"42762" 4.22359345731618 "TMEM40"
"42781" 4.22359345731618 "lnc-RP11-366L20.2.1-1"
"43079" 4.22359345731618 "NRXN1"
"43091" 4.22359345731618 "SNRNP27"
"43062" 4.22359345731618 "MLK7-AS1"
"44276" 4.22359345731618 "lnc-CYP7A1-1"
"44877" 4.22359345731618 "ENST00000510967"
"45164" 4.22359345731618 "CDC7"
"46234" 4.22359345731618 "SCARNA22"
"46419" 4.22359345731618 "CYP21A2"
"46424" 4.22359345731618 "ENST00000446280"
"46430" 4.22359345731618 "METTL7B"
"46432" 4.22359345731618 "LINC00894"
"46622" 4.22359345731618 "SARDH"
"47065" 4.22359345731618 "ENST00000572821"
"47256" 4.22359345731618 "BC046191"
"47306" 4.22359345731618 "ERCC6L2"
"47349" 4.22359345731618 "SNHG7"
"47357" 4.22359345731618 "ENST00000551387"
"47530" 4.22359345731618 "ENST00000418523"
"47539" 4.22359345731618 "ENST00000519793"
"47620" 4.22359345731618 "HOXD8"
"47638" 4.22359345731618 "lnc-PQLC2-1"
"47652" 4.22359345731618 "ENST00000412339"
"47743" 4.22359345731618 "ENST00000507926"
"47844" 4.22359345731618 "LOC101929752"
"47902" 4.22359345731618 "CTAG1A"
"47934" 4.22359345731618 "VTA1"
"48203" 4.22359345731618 "ENST00000503666"
"48219" 4.22359345731618 "LOC645949"
"48434" 4.22359345731618 "lnc-PRDM13-4"
"48779" 4.22359345731618 "lnc-DYNC1I1-2"
"48803" 4.22359345731618 "ENST00000442864"
"49130" 4.22359345731618 "lnc-MYCN-6"
"49030" 4.22359345731618 "SNORA11D"
"49380" 4.22359345731618 "lnc-NKX6-3-2"
"49425" 4.22359345731618 "CRTC1"
"49694" 4.22359345731618 "SNORA70C"
"50442" 4.22359345731618 "LOC100134937"
"50569" 4.22359345731618 "GRIN2A"
"50973" 4.22359345731618 "ENST00000450820"
"51184" 4.22359345731618 "ENST00000390443"
"51542" 4.22359345731618 "SUSD4"
"51554" 4.22359345731618 "FBF1"
"51490" 4.22359345731618 "lnc-SCAMP5-1"
"51568" 4.22359345731618 "LOC102723335"
"51829" 4.22359345731618 "LOC101927769"
"52443" 4.22359345731618 "SYN1"
"52459" 4.22359345731618 "LOC101060602"
"52555" 4.22359345731618 "LOC100129046"
"52716" 4.22359345731618 "ERICH6"
"52720" 4.22359345731618 "PON3"
"52725" 4.22359345731618 "KCNJ1"
"52762" 4.22359345731618 "GPR32"
"53308" 4.22359345731618 "MED29"
"53360" 4.22359345731618 "ENST00000565545"
"53392" 4.22359345731618 "LOC729737"
"53400" 4.22359345731618 "LOC57399"
"53693" 4.22359345731618 "EIF2S2"
"53717" 4.22359345731618 "ENST00000564185"
"53961" 4.22359345731618 "lnc-BTBD10-4"
"54257" 4.22359345731618 "ENST00000505824"
"54273" 4.22359345731618 "ENST00000584546"
"54262" 4.22359345731618 "ITPKA"
"54280" 4.22359345731618 "lnc-STOX2-1"
"54484" 4.22359345731618 "SORCS3"
"54483" 4.22359345731618 "ECI1"
"54820" 4.22359345731618 "MRPL3"
"55141" 4.22359345731618 "GLRX2"
"55157" 4.22359345731618 "LOC100506476"
"55163" 4.22359345731618 "DEFB109P1"
"55083" 4.22359345731618 "lnc-ZNF682-1"
"55437" 4.22359345731618 "LINC00456"
"55448" 4.22359345731618 "CST9"
"55411" 4.22359345731618 "CD8A"
"56848" 4.22359345731618 "TAF8"
"57157" 4.22359345731618 "HIVEP2"
"57156" 4.22359345731618 "LOC101929681"
"57589" 4.22359345731618 "lnc-PGPEP1L-1"
"58071" 4.22359345731618 "KCNAB3"
"4071" 4.22348414597863 "ITGAV"
"2774" 4.2220955861879 "PPIP5K2"
"3421" 4.21836600270423 "CD69"
"7935" 4.21829431871169 "PSEN1"
"2222" 4.21743678119474 "PLAT"
"1099" 4.20985945821041 "ERCC-00097_63"
"1460" 4.20637963179388 "DQ459429"
"3418" 4.19715299373802 "ICAM1"
"8792" 4.19273373493602 "PLIN3"
"259" 4.18634386854338 "ESYT3"
"30" 4.18634386854338 "OR10Z1"
"74" 4.18634386854338 "lnc-HDAC9-2"
"322" 4.18634386854338 "SQSTM1"
"352" 4.18634386854338 "ZC3H12C"
"399" 4.18634386854338 "lnc-UBE3C-1"
"441" 4.18634386854338 "AP4B1"
"567" 4.18634386854338 "NIFK-AS1"
"358" 4.18634386854338 "CLRN1"
"390" 4.18634386854338 "lnc-NUDT16-1"
"402" 4.18634386854338 "ZNF555"
"410" 4.18634386854338 "CCDC65"
"480" 4.18634386854338 "EFHC1"
"499" 4.18634386854338 "LINC00704"
"639" 4.18634386854338 "COPS7A"
"671" 4.18634386854338 "LINC00202-2"
"751" 4.18634386854338 "AIM1L"
"755" 4.18634386854338 "CCBL1"
"684" 4.18634386854338 "lnc-F11-3"
"686" 4.18634386854338 "lnc-PRPF18-3"
"738" 4.18634386854338 "C1orf43"
"750" 4.18634386854338 "lnc-CPEB2-7"
"766" 4.18634386854338 "XLOC_l2_015585"
"768" 4.18634386854338 "ADAM30"
"780" 4.18634386854338 "lnc-SAT2-1"
"797" 4.18634386854338 "DPP6"
"887" 4.18634386854338 "lnc-MFSD7-1"
"959" 4.18634386854338 "LINC00482"
"989" 4.18634386854338 "CCDC85C"
"1041" 4.18634386854338 "LOC101929654"
"1111" 4.18634386854338 "IL6"
"1115" 4.18634386854338 "lnc-HNRPLL-1"
"1139" 4.18634386854338 "DUPD1"
"1141" 4.18634386854338 "SPINK9"
"1143" 4.18634386854338 "MFSD6L"
"1207" 4.18634386854338 "ENST00000436266"
"990" 4.18634386854338 "BHLHA15"
"1080" 4.18634386854338 "SNORD114-23"
"1086" 4.18634386854338 "lnc-ARID1B-1"
"1094" 4.18634386854338 "GTSF1"
"1132" 4.18634386854338 "SEC14L1P1"
"1156" 4.18634386854338 "PTPRC"
"1170" 4.18634386854338 "lnc-MGMT-4"
"1183" 4.18634386854338 "LINC00114"
"1520" 4.18634386854338 "ENST00000558411"
"1522" 4.18634386854338 "LINC01502"
"1526" 4.18634386854338 "PHF12"
"1530" 4.18634386854338 "C2orf27A"
"1544" 4.18634386854338 "ENST00000503488"
"1562" 4.18634386854338 "LOC646736"
"1564" 4.18634386854338 "lnc-KCNG3-2"
"1282" 4.18634386854338 "THBS4"
"1355" 4.18634386854338 "XLOC_l2_013628"
"1441" 4.18634386854338 "lnc-ARL4C-2"
"1455" 4.18634386854338 "ESF1"
"1489" 4.18634386854338 "CD84"
"1511" 4.18634386854338 "LINC01251"
"1616" 4.18634386854338 "lnc-BEST3-1"
"1638" 4.18634386854338 "LINC00424"
"1701" 4.18634386854338 "ENST00000442389"
"1705" 4.18634386854338 "C17orf82"
"1795" 4.18634386854338 "ENST00000426811"
"1845" 4.18634386854338 "ENST00000451464"
"1623" 4.18634386854338 "ALG11"
"1756" 4.18634386854338 "THC2650820"
"1767" 4.18634386854338 "KRTAP4-2"
"1773" 4.18634386854338 "PIK3C2G"
"1787" 4.18634386854338 "LOC101928499"
"1793" 4.18634386854338 "lnc-C9orf66-1"
"1838" 4.18634386854338 "GYPB"
"1844" 4.18634386854338 "PAX3"
"1941" 4.18634386854338 "WFDC6"
"2130" 4.18634386854338 "PGM5P4-AS1"
"2153" 4.18634386854338 "TMEM41A"
"2159" 4.18634386854338 "A_33_P3346691"
"2165" 4.18634386854338 "LINC01031"
"2173" 4.18634386854338 "ENST00000522960"
"2189" 4.18634386854338 "USP16"
"1934" 4.18634386854338 "PVT1"
"1980" 4.18634386854338 "lnc-ZNF609-1"
"2255" 4.18634386854338 "ENST00000396131"
"2345" 4.18634386854338 "XLOC_l2_013868"
"2391" 4.18634386854338 "GGA2"
"2450" 4.18634386854338 "lnc-ZNF266-1"
"2494" 4.18634386854338 "LINC00240"
"2498" 4.18634386854338 "UNC93B1"
"2436" 4.18634386854338 "C15orf56"
"2449" 4.18634386854338 "C5orf60"
"2475" 4.18634386854338 "BCL6B"
"2503" 4.18634386854338 "SPG20-AS1"
"2684" 4.18634386854338 "ZNF445"
"2766" 4.18634386854338 "PDIA3"
"2786" 4.18634386854338 "MARCH1"
"2792" 4.18634386854338 "A_33_P3334043"
"2816" 4.18634386854338 "A_33_P3270417"
"2818" 4.18634386854338 "ITGAL"
"2849" 4.18634386854338 "A_33_P3387095"
"2657" 4.18634386854338 "FMNL1"
"2776" 4.18634386854338 "A_33_P3391295"
"2845" 4.18634386854338 "ARMC2-AS1"
"3105" 4.18634386854338 "RDH10"
"2927" 4.18634386854338 "ENST00000550742"
"3098" 4.18634386854338 "ENST00000435991"
"3112" 4.18634386854338 "FBXL20"
"3131" 4.18634386854338 "LINC00927"
"3142" 4.18634386854338 "lnc-C9orf16-1"
"3393" 4.18634386854338 "lnc-DUOXA1-1"
"3409" 4.18634386854338 "LOC101927450"
"3434" 4.18634386854338 "SSPO"
"3479" 4.18634386854338 "lnc-HTRA3-1"
"3468" 4.18634386854338 "SYNJ1"
"3470" 4.18634386854338 "lnc-FGGY-6"
"3630" 4.18634386854338 "XLOC_l2_004381"
"3727" 4.18634386854338 "LARP4B"
"3756" 4.18634386854338 "IL1RAP"
"3745" 4.18634386854338 "CSDC2"
"3770" 4.18634386854338 "TAF1L"
"3782" 4.18634386854338 "ENST00000583497"
"3827" 4.18634386854338 "ARHGEF9-IT1"
"3901" 4.18634386854338 "XLOC_l2_009614"
"3968" 4.18634386854338 "TUB-AS1"
"4018" 4.18634386854338 "LINC00116"
"4026" 4.18634386854338 "HTR6"
"4058" 4.18634386854338 "LOC101928769"
"4092" 4.18634386854338 "lnc-CTTN-1"
"4098" 4.18634386854338 "LMBRD1"
"4065" 4.18634386854338 "lnc-ACCN1-1"
"4095" 4.18634386854338 "LOC101927142"
"4201" 4.18634386854338 "lnc-ARSJ-1"
"4355" 4.18634386854338 "HCCAT5"
"4234" 4.18634386854338 "GLTSCR1L"
"4337" 4.18634386854338 "GPR20"
"4582" 4.18634386854338 "PNOC"
